Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Technology,Prime Mover,Unit Code,Ownership,Duct Burners,Can Bypass Heat Recovery Steam Generator?,RTO/ISO LMP Node Designation,RTO/ISO Location Designation for Reporting Wholesale Sales Data to FERC,Nameplate Capacity (MW),Nameplate Power Factor,Summer Capacity (MW),Winter Capacity (MW),Minimum Load (MW),Uprate or Derate Completed During Year,Month Uprate or Derate Completed,Year Uprate or Derate Completed,Status,Synchronized to Transmission Grid,Operating Month,Operating Year,Retirement Month,Retirement Year,Associated with Combined Heat and Power System,Sector Name,Sector,Topping or Bottoming,Energy Source 1,Energy Source 2,Energy Source 3,Energy Source 4,Energy Source 5,Energy Source 6,Startup Source 1,Startup Source 2,Startup Source 3,Startup Source 4,Solid Fuel Gasification System?,Carbon Capture Technology?,Turbines or Hydrokinetic Buoys,Time from Cold Shutdown to Full Load,Fluidized Bed Technology?,Pulverized Coal Technology?,Stoker Technology?,Other Combustion Technology?,Subcritical Technology?,Supercritical Technology?,Ultrasupercritical Technology?,Multiple Fuels?,Cofire Fuels?,Switch Between Oil and Natural Gas?
17543,South Carolina Public Service Authority,7834,John S Rainey,SC,Anderson,CT5B,Natural Gas Fired Combined Cycle,CT,,S,X,X,,,170.0, ,146.0,168.0, ,N, , ,IP,X, , , , ,,Electric Utility,1,,NG,DFO,,,,,,,,,,, ,,,,,,,,,N,N,
17543,South Carolina Public Service Authority,7834,John S Rainey,SC,Anderson,ST5S,Natural Gas Fired Combined Cycle,CA,,S,N,X,,,190.0, ,160.0,179.0, ,N, , ,IP,X, , , , ,,Electric Utility,1,,NG,,,,,,,,,,,, ,,,,,,,,,N,N,
56386,Essential Power Operating Services LLC,7835,Essential Power Rock Springs LLC,MD,Cecil,5,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,195.0, ,160.0,185.0, ,N, , ,CN,X, , , , ,,IPP Non-CHP,2,,NG,,,,,,,,,,,, ,,,,,,,,,,,
56386,Essential Power Operating Services LLC,7835,Essential Power Rock Springs LLC,MD,Cecil,6,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,195.0, ,160.0,185.0, ,N, , ,CN,X, , , , ,,IPP Non-CHP,2,,NG,,,,,,,,,,,, ,,,,,,,,,,,
40229,Old Dominion Electric Coop,7836,Marsh Run Generation Facility,VA,Fauquier,4,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,195.5, ,195.5,195.5, ,N, , ,IP,X, , , , ,,Electric Utility,1,,NG,,,,,,,,,,,, ,,,,,,,,,,,
17697,Southwestern Electric Coop Inc - (IL),7842,Freedom Power Project,IL,Fayette,CT1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,AMIL.SWECCTG1,AMIL.SWECCTG1,71.0,0.900, , ,20.0,N, , ,RE,X,6,2000,5,2024,N,Electric Utility,1,X,NG,,,,,,,,,,N,N,0,1H,,,,,,,,N,,
4716,Dairyland Power Coop,7863,Elk Mound,WI,Chippewa,3,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,35.5, ,35.5,45.0, ,N, , ,CN,X, , , , ,N,Electric Utility,1,X,NG,DFO,,,,,,,,,,, ,,,,,,,,,Y,N,Y
4716,Dairyland Power Coop,7863,Elk Mound,WI,Chippewa,4,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,35.5, ,35.5,45.0, ,N, , ,CN,X, , , , ,N,Electric Utility,1,X,NG,DFO,,,,,,,,,,, ,,,,,,,,,,N,Y
15500,Puget Sound Energy Inc,7867,Snoqualmie 2,WA,King,6,Conventional Hydroelectric,HY,,S,X,X,,,9.8,1.000,13.9,13.9,5.2,N, , ,RE,X,1,1910,6,2010,N,Electric Utility,1,X,WAT,,,,,,,,,,N,N, ,10M,,,,,,,,,,
18454,Tampa Electric Co,7873,H L Culbreath Bayside Power Station,FL,Hillsborough,3A,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,189.9, ,160.0,180.0, ,N, , ,CN,X, , , , ,,Electric Utility,1,,NG,,,,,,,,,,,, ,,,,,,,,,,,
18454,Tampa Electric Co,7873,H L Culbreath Bayside Power Station,FL,Hillsborough,3B,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,189.9, ,160.0,180.0, ,N, , ,CN,X, , , , ,,Electric Utility,1,,NG,,,,,,,,,,,, ,,,,,,,,,,,
18454,Tampa Electric Co,7873,H L Culbreath Bayside Power Station,FL,Hillsborough,7,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,62.0, ,56.0,61.0, ,N, , ,CN,X, , , , ,,Electric Utility,1,,NG,,,,,,,,,,,, ,,,,,,,,,,,
18454,Tampa Electric Co,7873,H L Culbreath Bayside Power Station,FL,Hillsborough,8,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,62.0, ,56.0,61.0, ,N, , ,CN,X, , , , ,,Electric Utility,1,,NG,,,,,,,,,,,, ,,,,,,,,,,,
12686,Mississippi Power Co,7875,MPC1,MS,,1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,360.0, ,360.0,360.0, ,N, , ,CN,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
195,Alabama Power Co,7876,APC2,AL,,1,Natural Gas Fired Combined Cycle,CT,,S,X,,,,300.0, ,300.0,300.0, ,N, , ,CN,X, , , , ,,Electric Utility,1,,NG,,,,,,,,,,,, ,,,,,,,,,,N,
195,Alabama Power Co,7877,APC3,AL,,1,Natural Gas Fired Combined Cycle,CC,,S,N,N,,,200.0, ,200.0,200.0, ,N, , ,CN,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,N,, ,,,,,,,,,N,N,
13100,Municipal Electric Authority,7879,MEAG1,GA,,1,Natural Gas Fired Combined Cycle,CT,,S,X,,,,170.9, ,162.0,162.0, ,N, , ,CN,X, , , , ,,Electric Utility,1,,NG,,,,,,,,,,,, ,,,,,,,,,,,
13100,Municipal Electric Authority,7880,MEAG2,GA,,1,Natural Gas Fired Combined Cycle,CT,,S,X,,,,170.9, ,162.0,162.0, ,N, , ,CN,X, , , , ,,Electric Utility,1,,NG,DFO,,,,,,,,,,, ,,,,,,,,,,,
13100,Municipal Electric Authority,7881,MEAG3,GA,,1,Natural Gas Fired Combined Cycle,CT,,S,X,,,,170.9, ,162.0,162.0, ,N, , ,CN,X, , , , ,,Electric Utility,1,,NG,DFO,,,,,,,,,,, ,,,,,,,,,,,
20860,Wisconsin Public Service Corp,7882,Glenmore Turbines,WI,Brown,1,Onshore Wind Turbine,WT,,S,X,X,,,1.2, ,0.1,0.1, ,N, , ,RE,X,2,1998,9,2012,N,Electric Utility,1,X,WND,,,,,,,,,,N,,2,,,,,,,,,,,
18454,Tampa Electric Co,7889,NA 1,FL,,1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,195.0, ,150.0,150.0, ,N, , ,CN,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
21554,Seminole Electric Cooperative Inc,7890,Unnamed,FL,,CC1,Natural Gas Fired Combined Cycle,CC,,S,N,N,,,290.0, ,153.0,182.0, ,N, , ,CN,X, , , , ,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,,
21554,Seminole Electric Cooperative Inc,7890,Unnamed,FL,,CC2,Natural Gas Fired Combined Cycle,CC,,S,N,N,,,290.0, ,153.0,182.0, ,N, , ,CN,X, , , , ,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,,
21554,Seminole Electric Cooperative Inc,7890,Unnamed,FL,,GT1,Petroleum Liquids,GT,,S,X,X,,,193.0, ,153.0,182.0, ,N, , ,CN,X, , , , ,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,,
21554,Seminole Electric Cooperative Inc,7890,Unnamed,FL,,GT2,Petroleum Liquids,GT,,S,X,X,,,193.0, ,153.0,182.0, ,N, , ,CN,X, , , , ,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,,
21554,Seminole Electric Cooperative Inc,7890,Unnamed,FL,,GT3,Petroleum Liquids,GT,,S,X,X,,,193.0, ,153.0,182.0, ,N, , ,CN,X, , , , ,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,,
6452,Florida Power & Light Co,7893,Midway,FL,Taylor,1,Natural Gas Fired Combined Cycle,CC,,S,N,N,,,429.0, ,324.0,362.0, ,N, , ,CN,X, , , , ,N,Electric Utility,1,X,NG,DFO,,,,,,,,,,, ,,,,,,,,,,,
6452,Florida Power & Light Co,7893,Midway,FL,Taylor,2,Natural Gas Fired Combined Cycle,CC,,S,N,N,,,429.0, ,324.0,362.0, ,N, , ,CN,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
6452,Florida Power & Light Co,7893,Midway,FL,Taylor,3,Natural Gas Fired Combined Cycle,CC,,S,N,N,,,429.0, ,394.0,429.0, ,N, , ,CN,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
11249,Louisville Gas & Electric Co,7894,Unknown,KY,,1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,181.0, ,148.0,181.0, ,N, , ,CN,X, , , , ,,Electric Utility,1,,NG,,,,,,,,,,,, ,,,,,,,,,,,
11249,Louisville Gas & Electric Co,7894,Unknown,KY,,2,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,181.0, ,148.0,181.0, ,N, , ,CN,X, , , , ,,Electric Utility,1,,NG,,,,,,,,,,,, ,,,,,,,,,,,
11249,Louisville Gas & Electric Co,7894,Unknown,KY,,3,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,181.0, ,148.0,181.0, ,N, , ,CN,X, , , , ,,Electric Utility,1,,NG,,,,,,,,,,,, ,,,,,,,,,,,
11249,Louisville Gas & Electric Co,7894,Unknown,KY,,4,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,185.0, ,160.0,185.0, ,N, , ,CN,X, , , , ,,Electric Utility,1,,NG,,,,,,,,,,,, ,,,,,,,,,,,
11249,Louisville Gas & Electric Co,7894,Unknown,KY,,5,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,185.0, ,160.0,185.0, ,N, , ,CN,X, , , , ,,Electric Utility,1,,NG,,,,,,,,,,,, ,,,,,,,,,,,
11249,Louisville Gas & Electric Co,7894,Unknown,KY,,6,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,185.0, ,150.0,185.0, ,N, , ,CN,X, , , , ,,Electric Utility,1,,NG,,,,,,,,,,,, ,,,,,,,,,,,
11249,Louisville Gas & Electric Co,7894,Unknown,KY,,7,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,185.0, ,150.0,185.0, ,N, , ,CN,X, , , , ,,Electric Utility,1,,NG,,,,,,,,,,,, ,,,,,,,,,,,
11249,Louisville Gas & Electric Co,7894,Unknown,KY,,8,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,185.0, ,160.0,185.0, ,N, , ,CN,X, , , , ,,Electric Utility,1,,NG,,,,,,,,,,,, ,,,,,,,,,,,
17650,Southern Power Co,7897,E B Harris Electric Generating Plant,AL,Autauga,3,Natural Gas Fired Combined Cycle,CC,,S,N,N,,,615.0, ,615.0,655.0, ,N, , ,CN,X, , , , ,N,IPP Non-CHP,2,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
17650,Southern Power Co,7897,E B Harris Electric Generating Plant,AL,Autauga,4,Natural Gas Fired Combined Cycle,CC,,S,N,N,,,615.0, ,615.0,655.0, ,N, , ,CN,X, , , , ,N,IPP Non-CHP,2,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
20847,Wisconsin Electric Power Co,7901,Byron,WI,Fond Du Lac,1,Onshore Wind Turbine,WT,,S,X,X,,,0.7, ,0.1,0.1,0.0,N, , ,RE,X,6,1999,5,2019,N,Electric Utility,1,X,WND,,,,,,,,,,N,N,1,,,,,,,,,,,
20847,Wisconsin Electric Power Co,7901,Byron,WI,Fond Du Lac,2,Onshore Wind Turbine,WT,,S,X,X,,,0.7, ,0.1,0.1,0.0,N, , ,RE,X,6,1999,5,2019,N,Electric Utility,1,X,WND,,,,,,,,,,N,N,1,,,,,,,,,,,
17698,Southwestern Electric Power Co,7902,Pirkey,TX,Harrison,1,Conventional Steam Coal,ST,,J,X,X,,,721.0,0.900,650.0,650.0,300.0,N, , ,RE,X,1,1985,3,2023,N,Electric Utility,1,X,LIG,NG,,,,,NG,,,,N,, ,OVER,,Y,,,Y,,,N,,
10000,Evergy Metro,7928,Osawatomie,KS,Miami,2,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,91.3, ,69.6,100.5, ,N, , ,CN,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
10000,Evergy Metro,7928,Osawatomie,KS,Miami,3,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,91.3, ,69.6,100.5, ,N, , ,CN,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
10000,Evergy Metro,7928,Osawatomie,KS,Miami,4,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,91.3, ,69.6,100.5, ,N, , ,CN,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
10000,Evergy Metro,7928,Osawatomie,KS,Miami,5,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,91.3, ,69.6,100.5, ,N, , ,CN,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
10000,Evergy Metro,7928,Osawatomie,KS,Miami,6,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,91.3, ,69.6,100.5, ,N, , ,CN,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
10000,Evergy Metro,7928,Osawatomie,KS,Miami,7,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,91.3, ,69.6,100.5, ,N, , ,CN,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
10000,Evergy Metro,7928,Osawatomie,KS,Miami,8,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,91.3, ,69.6,100.5, ,N, , ,CN,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
15466,Public Service Co of Colorado,7937,Ponnequin,CO,Weld,30,Onshore Wind Turbine,WT,,S,X,X,,,9.9, ,9.9,9.9,1.0,N, , ,RE,X,8,2001,12,2015,N,Electric Utility,1,X,WND,,,,,,,,,,N,N,15,,,,,,,,,N,,
15466,Public Service Co of Colorado,7937,Ponnequin,CO,Weld,8,Onshore Wind Turbine,WT,,S,X,X,,,16.6, ,15.4,15.4,1.0,N, , ,RE,X,2,1999,12,2015,N,Electric Utility,1,X,WND,,,,,,,,,,N,N,22,,,,,,,,,N,,
12397,Metropolitan Water District of S CA,7942,Diamond Valley Lake,CA,Riverside,1,Conventional Hydroelectric,HY,,S,X,X,,,3.3,0.900, , ,2.0,N, , ,RE,X,5,2001,10,2009,N,Electric Utility,1,X,WAT,,,,,,,,,,,, ,10M,,,,,,,,,,
12397,Metropolitan Water District of S CA,7942,Diamond Valley Lake,CA,Riverside,5,Conventional Hydroelectric,HY,,S,X,X,,,3.3,0.900, , ,2.0,N, , ,RE,X,12,2001,10,2009,N,Electric Utility,1,X,WAT,,,,,,,,,,,, ,10M,,,,,,,,,,
12397,Metropolitan Water District of S CA,7942,Diamond Valley Lake,CA,Riverside,9,Conventional Hydroelectric,HY,,S,X,X,,,3.3,0.900, , ,2.0,N, , ,RE,X,12,2001,10,2009,N,Electric Utility,1,X,WAT,,,,,,,,,,,, ,10M,,,,,,,,,,
18642,Tennessee Valley Authority,7950,Franklin (TN),TN,Franklin,1,Natural Gas Fired Combined Cycle,CC,,S,N,N,,,170.0, ,170.0,170.0, ,N, , ,CN,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
18642,Tennessee Valley Authority,7950,Franklin (TN),TN,Franklin,2,Natural Gas Fired Combined Cycle,CC,,S,N,N,,,170.0, ,170.0,170.0, ,N, , ,CN,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
18642,Tennessee Valley Authority,7950,Franklin (TN),TN,Franklin,3,Natural Gas Fired Combined Cycle,CC,,S,N,N,,,170.0, ,170.0,170.0, ,N, , ,CN,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
13809,NorthWestern Energy - (SD),7956,Future CT,SD,Hyde,1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,28.0, ,24.0,28.0, ,N, , ,CN,X, , , , ,,Electric Utility,1,,NG,DFO,,,,,,,,,,, ,,,,,,,,,,,
13809,NorthWestern Energy - (SD),7956,Future CT,SD,Hyde,2,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,28.0, ,24.0,28.0, ,N, , ,CN,X, , , , ,,Electric Utility,1,,NG,DFO,,,,,,,,,,, ,,,,,,,,,,,
59159,Central Electric Power,7957,Sediver,SC,York,CT2A,Natural Gas Fired Combined Cycle,CT,,S,X,,,,165.0, ,146.0,168.0, ,N, , ,CN,X, , , , ,N,Electric Utility,1,X,NG,DFO,,,,,,,,,,, ,10M,,,,,,,,,,
59159,Central Electric Power,7957,Sediver,SC,York,CT2B,Natural Gas Fired Combined Cycle,CT,,S,X,,,,165.0, ,146.0,168.0, ,N, , ,CN,X, , , , ,N,Electric Utility,1,X,NG,DFO,,,,,,,,,,, ,,,,,,,,,,,
59159,Central Electric Power,7957,Sediver,SC,York,ST1S,Natural Gas Fired Combined Cycle,CA,,S,N,X,,,190.0, ,160.0,179.0, ,N, , ,CN,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
17543,South Carolina Public Service Authority,7958,Horry Land Fill Gas Site,SC,Horry,1,Petroleum Liquids,IC,,S,X,X,,,5.2,0.800,5.2,5.2, ,N, , ,CN,X, , , , ,,Electric Utility,1,,DFO,,,,,,,,,,,, ,,,,,,,,,N,,
17543,South Carolina Public Service Authority,7958,Horry Land Fill Gas Site,SC,Horry,2,Petroleum Liquids,IC,,S,X,X,,,5.2,0.800,5.2,5.2, ,N, , ,CN,X, , , , ,,Electric Utility,1,,DFO,,,,,,,,,,,, ,,,,,,,,,N,,
17543,South Carolina Public Service Authority,7958,Horry Land Fill Gas Site,SC,Horry,3,Petroleum Liquids,IC,,S,X,X,,,5.2,0.800,5.2,5.2, ,N, , ,CN,X, , , , ,,Electric Utility,1,,DFO,,,,,,,,,,,, ,,,,,,,,,N,,
17543,South Carolina Public Service Authority,7958,Horry Land Fill Gas Site,SC,Horry,4,Petroleum Liquids,IC,,S,X,X,,,5.2,0.800,5.2,5.2, ,N, , ,CN,X, , , , ,,Electric Utility,1,,DFO,,,,,,,,,,,N, ,,,,,,,,,N,,
17543,South Carolina Public Service Authority,7958,Horry Land Fill Gas Site,SC,Horry,HG4,Landfill Gas,IC,,S,X,X,,,1.1, ,1.1,1.1, ,N, , ,IP,X, , , , ,,Electric Utility,1,,LFG,,,,,,,,,,,, ,,,,,,,,,N,,
6909,Gainesville Regional Utilities,7963,South West Landfill,FL,Alachua,1,Landfill Gas,IC,,S,X,X,,,0.8, ,0.7,0.7, ,N, , ,RE,X,11,2003,10,2008,N,Electric Utility,1,X,LFG,,,,,,,,,,N,, ,,,,,,,,,,,
6909,Gainesville Regional Utilities,7963,South West Landfill,FL,Alachua,2,Landfill Gas,IC,,S,X,X,,,0.8, ,0.7,0.7, ,N, , ,RE,X,11,2003,10,2008,N,Electric Utility,1,X,LFG,,,,,,,,,,N,, ,,,,,,,,,,,
6909,Gainesville Regional Utilities,7963,South West Landfill,FL,Alachua,3,Landfill Gas,IC,,S,X,X,,,0.8, ,0.7,0.7, ,N, , ,RE,X,11,2003,10,2008,N,Electric Utility,1,X,LFG,,,,,,,,,,N,, ,,,,,,,,,,,
11018,Lincoln Electric System,7965,Salt Valley Wind Plant,NE,Lancaster,G1,Onshore Wind Turbine,WT,,S,X,X,,,0.6, ,0.7,0.7,0.1,N, , ,RE,X,12,1998,7,2024,N,Electric Utility,1,X,WND,,,,,,,,,,N,N,1,,,,,,,,,,,
11018,Lincoln Electric System,7965,Salt Valley Wind Plant,NE,Lancaster,G2,Onshore Wind Turbine,WT,,S,X,X,,,0.6, ,0.7,0.7,0.1,N, , ,RE,X,10,1999,7,2024,N,Electric Utility,1,X,WND,,,,,,,,,,N,N,1,,,,,,,,,,,
13100,Municipal Electric Authority,7968,W R Clayton Plant,GA,Walton,1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,180.0, ,155.0,180.0, ,N, , ,IP,X, , , , ,,Electric Utility,1,,NG,,,,,,,,,,,, ,,,,,,,,,,,
13100,Municipal Electric Authority,7968,W R Clayton Plant,GA,Walton,2,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,180.0, ,155.0,180.0, ,N, , ,IP,X, , , , ,,Electric Utility,1,,NG,,,,,,,,,,,, ,,,,,,,,,,,
13100,Municipal Electric Authority,7968,W R Clayton Plant,GA,Walton,3,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,153.0, ,155.0,180.0, ,N, , ,IP,X, , , , ,,Electric Utility,1,,NG,,,,,,,,,,,, ,,,,,,,,,,,
14645,City of Pella - (IA),7971,Pella Peaking,IA,Marion,1,Petroleum Liquids,IC,,S,X,X,,,2.0, , , , ,N, , ,RE,X,6,2001,9,2001,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,N,,
14645,City of Pella - (IA),7971,Pella Peaking,IA,Marion,2,Petroleum Liquids,IC,,S,X,X,,,2.0,0.980, , ,1.0,N, , ,RE,X,6,2001,9,2001,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,N,,
1307,Basin Electric Power Coop,7974,Chamberlain Wind Project,SD,Brule,WTC1,Onshore Wind Turbine,WT,,S,X,X,WAUELAKPLATUNCHAMBERLAIN_RA,WAUE.BEPM.CHAMBERLAIN,1.3, ,1.3,1.3,0.0,N, , ,RE,X,11,2001,10,2023,N,Electric Utility,1,X,WND,,,,,,,,,,N,N,1,,,,,,,,,N,,
1307,Basin Electric Power Coop,7974,Chamberlain Wind Project,SD,Brule,WTC2,Onshore Wind Turbine,WT,,S,X,X,WAUELAKPLATUNCHAMBERLAIN_RA,WAUE.BEPM.CHAMBERLAIN,1.3, ,1.3,1.3,0.0,N, , ,RE,X,11,2001,10,2023,N,Electric Utility,1,X,WND,,,,,,,,,,N,N,1,,,,,,,,,N,,
14624,PUD No 2 of Grant County,7994,Randolph Road,WA,Grant,1,Petroleum Liquids,IC,,S,X,X,,,1.6, ,1.8,1.8, ,N, , ,RE,X,8,2001,10,2007,N,Electric Utility,1,X,DFO,,,,,,,,,,,, ,,,,,,,,,,,
14624,PUD No 2 of Grant County,7994,Randolph Road,WA,Grant,10,Petroleum Liquids,IC,,S,X,X,,,1.6, ,1.8,1.8, ,N, , ,RE,X,8,2001,10,2007,N,Electric Utility,1,X,DFO,,,,,,,,,,,, ,,,,,,,,,,,
14624,PUD No 2 of Grant County,7994,Randolph Road,WA,Grant,11,Petroleum Liquids,IC,,S,X,X,,,1.6, ,1.8,1.8, ,N, , ,RE,X,8,2001,10,2007,N,Electric Utility,1,X,DFO,,,,,,,,,,,, ,,,,,,,,,,,
14624,PUD No 2 of Grant County,7994,Randolph Road,WA,Grant,12,Petroleum Liquids,IC,,S,X,X,,,1.6, ,1.8,1.8, ,N, , ,RE,X,8,2001,10,2007,N,Electric Utility,1,X,DFO,,,,,,,,,,,, ,,,,,,,,,,,
14624,PUD No 2 of Grant County,7994,Randolph Road,WA,Grant,13,Petroleum Liquids,IC,,S,X,X,,,1.6, ,1.8,1.8, ,N, , ,RE,X,8,2001,10,2007,N,Electric Utility,1,X,DFO,,,,,,,,,,,, ,,,,,,,,,,,
14624,PUD No 2 of Grant County,7994,Randolph Road,WA,Grant,14,Petroleum Liquids,IC,,S,X,X,,,1.6, ,1.8,1.8, ,N, , ,RE,X,8,2001,10,2007,N,Electric Utility,1,X,DFO,,,,,,,,,,,, ,,,,,,,,,,,
14624,PUD No 2 of Grant County,7994,Randolph Road,WA,Grant,15,Petroleum Liquids,IC,,S,X,X,,,1.6, ,1.8,1.8, ,N, , ,RE,X,8,2001,10,2007,N,Electric Utility,1,X,DFO,,,,,,,,,,,, ,,,,,,,,,,,
14624,PUD No 2 of Grant County,7994,Randolph Road,WA,Grant,16,Petroleum Liquids,IC,,S,X,X,,,1.6, ,1.8,1.8, ,N, , ,RE,X,8,2001,10,2007,N,Electric Utility,1,X,DFO,,,,,,,,,,,, ,,,,,,,,,,,
14624,PUD No 2 of Grant County,7994,Randolph Road,WA,Grant,17,Petroleum Liquids,IC,,S,X,X,,,1.6, ,1.8,1.8, ,N, , ,RE,X,8,2001,10,2007,N,Electric Utility,1,X,DFO,,,,,,,,,,,, ,,,,,,,,,,,
14624,PUD No 2 of Grant County,7994,Randolph Road,WA,Grant,18,Petroleum Liquids,IC,,S,X,X,,,1.6, ,1.8,1.8, ,N, , ,RE,X,8,2001,10,2007,N,Electric Utility,1,X,DFO,,,,,,,,,,,, ,,,,,,,,,,,
14624,PUD No 2 of Grant County,7994,Randolph Road,WA,Grant,19,Petroleum Liquids,IC,,S,X,X,,,1.6, ,1.8,1.8, ,N, , ,RE,X,8,2001,10,2007,N,Electric Utility,1,X,DFO,,,,,,,,,,,, ,,,,,,,,,,,
14624,PUD No 2 of Grant County,7994,Randolph Road,WA,Grant,2,Petroleum Liquids,IC,,S,X,X,,,1.6, ,1.8,1.8, ,N, , ,RE,X,8,2001,10,2007,N,Electric Utility,1,X,DFO,,,,,,,,,,,, ,,,,,,,,,,,
14624,PUD No 2 of Grant County,7994,Randolph Road,WA,Grant,20,Petroleum Liquids,IC,,S,X,X,,,1.6, ,1.8,1.8, ,N, , ,RE,X,8,2001,10,2007,N,Electric Utility,1,X,DFO,,,,,,,,,,,, ,,,,,,,,,,,
14624,PUD No 2 of Grant County,7994,Randolph Road,WA,Grant,3,Petroleum Liquids,IC,,S,X,X,,,1.6, ,1.8,1.8, ,N, , ,RE,X,8,2001,10,2007,N,Electric Utility,1,X,DFO,,,,,,,,,,,, ,,,,,,,,,,,
14624,PUD No 2 of Grant County,7994,Randolph Road,WA,Grant,4,Petroleum Liquids,IC,,S,X,X,,,1.6, ,1.8,1.8, ,N, , ,RE,X,8,2001,10,2007,N,Electric Utility,1,X,DFO,,,,,,,,,,,, ,,,,,,,,,,,
14624,PUD No 2 of Grant County,7994,Randolph Road,WA,Grant,5,Petroleum Liquids,IC,,S,X,X,,,1.6, ,1.8,1.8, ,N, , ,RE,X,8,2001,10,2007,N,Electric Utility,1,X,DFO,,,,,,,,,,,, ,,,,,,,,,,,
14624,PUD No 2 of Grant County,7994,Randolph Road,WA,Grant,6,Petroleum Liquids,IC,,S,X,X,,,1.6, ,1.8,1.8, ,N, , ,RE,X,8,2001,10,2007,N,Electric Utility,1,X,DFO,,,,,,,,,,,, ,,,,,,,,,,,
14624,PUD No 2 of Grant County,7994,Randolph Road,WA,Grant,7,Petroleum Liquids,IC,,S,X,X,,,1.6, ,1.8,1.8, ,N, , ,RE,X,8,2001,10,2007,N,Electric Utility,1,X,DFO,,,,,,,,,,,, ,,,,,,,,,,,
14624,PUD No 2 of Grant County,7994,Randolph Road,WA,Grant,8,Petroleum Liquids,IC,,S,X,X,,,1.6, ,1.8,1.8, ,N, , ,RE,X,8,2001,10,2007,N,Electric Utility,1,X,DFO,,,,,,,,,,,, ,,,,,,,,,,,
